1,	3,	88.00872585016555
1,	5,	106.12325432338767
1,	11,	423.821547
2,	6,	107.68706238445444
2,	13,	247.65175818700888
3,	7,	137.01385536849733
4,	10,	111.37925745405569
5,	14,	598.6128226269358
6,	16,	300.70760850424097
7,	8,	39.74726613431116
8,	9,	97.84100443310663
9,	10,	111.48629531284334
10,	11,	78.12316671416986
11,	12,	117.57915693770383
12,	13,	168.9049454790122
12,	14,	98.20753434329488
13,	16,	122.37997178263575
14,	15,	84.90127884778055
15,	16,	1.608338994576592
